7.819988558774676e-05 1.0139590661324618
7.328593401391311e-05 1.0124571162498308
8.980516594464725e-05 1.0159157318431633
9.033810919972567e-05 1.0143303754358508
9.199287141434124e-05 1.0142644241748169
9.494162737499794e-05 1.01614700915127
6.91881994761712e-05 1.0108188318892637
7.258019128853773e-05 1.0142506915745675
8.563338842317405e-05 115555.00492405001
6.521260460793731e-05 1.013578216015823
9.586829140889044e-05 1.0182769535410816
9.320063389167816e-05 1.0145524360225437
8.190123985663412e-05 1.015498583139604
8.739674747123912e-05 160367.82586443992
8.851755165216513e-05 1.0151615487533776
8.379670186555945e-05 1.016693960863177
8.021925825210256e-05 1.0138736793971899
7.987457241216476e-05 2.5600652446523777
9.568879254842536e-05 1.422984994321263
7.944908581843857e-05 1.013873392903719
7.900999112118819e-05 1.0132257680348065
7.404146761308614e-05 1.0131644664000667
7.867327240641295e-05 1.0149568015027468
7.137494733155589e-05 1.0138058196577238
9.638833422325377e-05 1.0188106811570719
8.170604359131813e-05 7.2644290699802125
8.145535592497271e-05 1.0155119538014177
7.78712927255825e-05 1.0141413890216489
8.436583232975561e-05 1.0151552267761308
7.786566840349428e-05 1.014632996351361
8.428703079347366e-05 1.0558211276115512
9.252092260932446e-05 1.0169886519162887
7.493353797350104e-05 1.0131212658842148
9.133205279612545e-05 1.0154299578504342
7.810127518950275e-05 1.0126317336994484
8.510325413769837e-05 1.0157613462197417
8.429833877084575e-05 1.015465577528895
7.879679459197334e-05 3.5425838960346288
8.134906430820779e-05 1.014931737615346
7.534587040657511e-05 634708.9483627208
7.971891710355668e-05 1.0110474862532703
7.804271859899203e-05 535836.5770644096
8.123651474448587e-05 1.0159041108869118
6.999825366346948e-05 1.011528538628121
7.587039911385014e-05 1.0127894404490088
8.441680134623175e-05 1.0150810138982895
8.51215894135913e-05 9202893.994050838
8.15259269546598e-05 46464.93169125123
8.500862016589971e-05 1.0141728319172745
8.305685311674368e-05 1.0151805017956212
9.811350118197102e-05 1.0177718101175939
8.715715438982752e-05 1.0150346619238408
9.171196455079545e-05 1.0147464627719753
9.415214642215935e-05 5354.786270488548
8.500651173081937e-05 1.0157546294155542
9.241444006590447e-05 1.01679386232191
7.804546094240928e-05 1.0133797223541618
8.495787188260842e-05 1.0133006535258944
7.517556755670771e-05 1.0135738274576716
8.470010452425148e-05 1.0138312873884217
8.515761917712983e-05 1.0092896237779552
7.873069747294356e-05 1.011737193584004
9.720043641028321e-05 1.01532870033092
9.169518132340809e-05 1.0172417654775074
8.737819795049881e-05 1.0159475131205635
7.45131739202624e-05 1.0116523274496163
9.776676671901881e-05 10495.248771190865
7.363790510569336e-05 1.0133319628511022
8.949547002669757e-05 1.0155629748694366
7.464164555011424e-05 1.0117648038167855
7.789304023920164e-05 1.0126027125822887
7.693255804817907e-05 1.0129274656432214
7.9113745563339e-05 1.0134272525185442
9.069670388020594e-05 1.013513344581571
9.095051528594053e-05 1.0172167101877818
8.48164614914229e-05 1.0152607122405848
8.27551825580485e-05 1.0147429729758086
9.030201461061666e-05 1.0168106719805319
0.00011206340970656113 1.0176236291145075
6.317028698083084e-05 1.0101819199834732
7.912688912955723e-05 1.0155292374023894
8.236300901341405e-05 1.0156394846421328
6.97267284987327e-05 1.0132461327598115
7.798763841734275e-05 1.0101221717108324
7.640194996190925e-05 1.013022319601033
0.00010135114955817043 1.0165652782286203
8.112643006262694e-05 1.0131790272210057
8.664131196699313e-05 1.01499756485104
9.138730614312602e-05 1.0157442842540247
8.646675805705778e-05 1.0160289026709457
7.868794803802547e-05 1.0132056139564658
8.665468768402949e-05 1.016489604380118
7.204214692823676e-05 1.0128005787837804
7.182861161309516e-05 1.0087151684731661
8.158032456891531e-05 1.0138570551119646
9.503735080058754e-05 1.016040940563973
0.00010126194415591249 1.0182158291051246
0.00010599027046329599 1.0174861222217508
8.661571421996499e-05 1.0156911562293194
